orderid_sha256,customerid_sha256,productid_sha256,orderdate,quantity,orderamt,salesrep
7688a6ff48b0955995543c94099096cbbbbf8eb5a1dc57d43ac0ec9ae8a08b68,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-10,167,29447.11,Róisín
3db31e950f0403495ccfbe67ac8dc2ae4464bc6cf091fba18fd52ce1162de57f,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-10,516,23333.52,Róisín
efef53eb82783ce1ddff3fad46e9b26951ce2c349875c03e7771ef03e5f57291,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-11,352,3579.84,Róisín
a2331a93444af04896c5130d60c125f23642efe29e9f467cf0fa295b84adc3b1,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-11,10975,694498.0,Leslie
ac98272c48be599658e1b666b8c83b5e860e3449a230fa50267aa4622acc82b8,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-11,7030,71495.1,Leslie
2c4eba5d6d81176db0203e63a38ab47e8f86b6d1a6b158890e94cd28e944f675,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-11,472,21343.84,Róisín
f526d7f86955d4bd7476591c67e747cb67ebc6b28ed7c1c0c290797ab155fa1c,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-11,11,497.42,Róisín
df0dd71b0eebd310122d6090e0556f1217a9b0f8988940e53f4c2a4e51e075e1,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,4544538272cb5caaa6ccddfe71173c9d79dc60561e550f93c2b8fefc0ad817a8,2024-06-11,9285,3370640.7,Róisín
34682475a928547b4f823f2c598710be49e934ae80e738091df12384c06fa0bb,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-11,61,620.37,Róisín
02715abe5e5e33c7bac7807e450d44943fcc4e55187186e0cd20c48c79a9e01c,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-12,12230,773914.4,Liam
d968535543bae5e382ae4b6124f3517b331e6100aa3ea1293152322ea50c52df,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-12,10243,463188.46,Róisín
d22259ddd8f6d54090e1e20f2376c3f2bae74db6a02e588adc20ad1a53cc97d4,867abca2e9735ad6dbc915c1af269e472c71157ad6c66f2323b6a5c4dcf7b804,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-12,725,7373.25,Harry
28a386bc67c881eb46e06ba36445572fb498080bdb4957befd56a3572b988e19,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-12,108,4883.76,Harry
c9851431f33e46b758f6d0dc25ff37cf50c20c8c168b4857c3346e2621b2d698,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-12,10341,258421.59,Zuri
3e4b90299d5dffa4b717a375af72772779d56d7ab1f3629427e3de486f629aec,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-12,22,223.74,Róisín
41ea413849a06899d56c14595644c4f8017e059beb3dbc0733af8cb83bd18526,875e24171cdfb50e0c8ef61823fe2980a334e41afdde8a1402d669999f123be3,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-12,10868,110527.56,Ravi
b53453d2391e3780eb398781c9cfd27940274ff03095abe2cb19255170097cfa,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-12,313,7821.87,Ravi
21e371845bbb8a3dbaca4da4f96a8238218e8620e4d8913e2636fce36248a1f5,1bc83272d84234ac88aada74c7119502aa0e54a2f32b8b0786a76370c5260c96,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-12,55,3480.4,Ravi
8003e3fc1d085b6c697e0b7f09238c5cc8f946d54677f134e964fc53e2ac208e,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-12,12631,128457.27,Róisín
3d4e192dd701d24d7c47d23567ef73fcee48c8f23ad2d4918652825e0c2be386,57c77ecca6c4fef52b17cf2d79ed696804058eb1a8a845bc64190cd268cbdd6a,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-13,9335,233281.65,Leslie
f4a547f2962923f046aab317aab5cf9419ce25c8e6130be351ded4313b9bb986,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-13,9436,95964.12,Róisín
fad2bc683125ca1425d6edabafd0246d5a63345e13997526ef9bb8f42000503e,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-13,8588,214614.12,Zuri
5c2acaa3e0bdc53526d0d71ff6eedefc6bb6b11b5f62918cd0e67faa351786f1,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-13,570,5796.9,Ravi
eda579dac8a33d7e3f8fb790bf48b04ed43c766cf13e6d5b7e5a71a2cb7489f8,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-13,504,5125.68,Zuri
ecadf4783393984d7a5ade778e8221ce684745007d676b2ffeeefbfab798de11,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-14,114,1159.38,Róisín
2060c5ebe196089acf94ca60f9acf18a73c7adcc4a4622a2b5994459e08453b6,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-14,9596,607234.88,Zuri
26592e039e159e4c2cc767fc9014ba6ec5d08278a941da930293a050c841b663,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-14,9931,449079.82,Harry
438f0292503343248009082415bfe45b507ab07466e8832e6ceb157e23a6c45d,2ff5b0ebc9b2c50adf33562a0e6686dbda9afb06f96364727f8719cc21a21754,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-14,270,12209.4,Róisín
a70c0a2fb088f3eaab78ad04c32f957f9f9060bc6fe3aa6ce6ef72b4dd955436,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-14,6859,69756.03,Ravi
ece27ae7356141ffbac62e5bd23442b77d9ca32714531b9c6cab987bfd32ada7,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-14,340,21515.2,Leslie
031d4184b4fc42f2868dfa1b33f677ac4b5ee814679aabfeb04787c81affb18d,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-15,570,5796.9,Leslie
fea428a559fecb6ad6e6dc913cf46eff18ce799c3837c84e6a064d3739001715,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-15,10878,110629.26,Ravi
eb6a40f73a5fa633ac2d96411f4206fbeece6db786ffcdff5b617ae11efe6227,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-17,591,6010.47,Ravi
989222d21691cec929b0595a7a26e20d8c9dedcccf4d1d2d9f35c9bb41a0f345,1bc83272d84234ac88aada74c7119502aa0e54a2f32b8b0786a76370c5260c96,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-17,7662,77922.54,Ravi
58174a19c1f4599fea708a757acb120e845a99795a85566ce2bc12a2f7d1240d,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-17,12655,316248.45,Leslie
cefa2a2a63ba311a48dac27edd41592251eadb5139534589d62e308c58156eb3,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-17,13575,859026.0,Róisín
90ab0ffa0589b76ac9e42fed9bae2c8cbe3b72a62b95eaaac6210ee4d77e1276,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-17,9070,410145.4,Ravi
527ae8378e1cdfa66be29f351a128ba7e006ce49730480602437178f883d4c3a,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-18,385,24362.8,Róisín
4c975f57c560ea0816e913f0304fc93da9b0132a155ce34b35db206e15875f52,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-18,334,58894.22,Leslie
3937fe844f621ef2196b445b28e51707b92608cdaa034144a15664ae20c960c2,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-18,9082,226959.18,Róisín
13d39e8fe4fcb7f1072f78b6bcee4a289c2e3b97ba73194c36fead59593ae13d,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-18,12378,2182612.74,Róisín
443d9e93a421bb558c344250125e7765786ef1eb6c22a5e6a1cc544ea37f20f5,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-18,86,874.62,Zuri
f74a1a39165477a00410ba15842fcd67e6e1fb9c5eb399263de29d3841b145fe,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-19,147,1494.99,Zuri
5b922f18c7cffd9c3c30559565ea7b6f126d55c224dc6257939558af1a4d6ee8,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-19,12036,761638.08,Harry
6f4a340010d079dafe63a83561c414eb2f162398802bf859bf746c060b7c8eb9,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-19,8671,88184.07,Zuri
3addf411848028c913a54605796fd60fab566fe8579f8ccdc0af1fe71fadb35a,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-19,11797,119975.49,Róisín
763a5d77c8ec6ffeda062144775f3ed76a1a9ab777f260d7f38098ad25031e32,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-19,129,3223.71,Ravi
10276607faaa8a3bd584275d86a741867534babadbe6fd9ffb1757104247896c,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-19,13136,133593.12,Zuri
67d4dae87fcb1513abaad05083c817025736c723f429c7b9f382d567d3e890fa,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-19,9075,1600194.75,Zuri
9134a67a5d4f2f7ca489137d6a1caa66efec37cd19311aebec4d03d21644aac7,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-19,312,19743.36,Róisín
87b9bff7568176c6de7dac9f90137b53a24c321c47fea713e944ac3871b02ac0,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-19,40,1808.8,Leslie
342431bef8eb6b240127e2551e9734aa6df23715c62f88fcde57b4f89ed0023a,4336649b401094cd607af35dcedc463e1528d93d65ea1e3c5bb314213e98ec32,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-19,200,35266.0,Zuri
8d50843a4e10e8e591245f1ceea2b2bcecaedc0152c5167b58b3b1a881888510,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,547,5562.99,Ravi
c827b12457b8acff5794dd169976073c334d0a41df5fb02904c5a69bec8899e3,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,634,6447.78,Zuri
85d622aa4160481accc4b1c00d6f8bc802e7302d6dddc2033aeb56f6ea5eb84d,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,213,2166.21,Leslie
b5b560b57474cbe64e7d824a0abf54f18b2d88d05f3e0011509e91df432c8dba,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,292,2969.64,Ravi
c7959307c9080cea6c514dace0d5ebad9ce71d3cc9bf9bccaf5d6d0db655ba00,867abca2e9735ad6dbc915c1af269e472c71157ad6c66f2323b6a5c4dcf7b804,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,8364,85061.88,Liam
e72a9b2091e03b64582bb95049e8288424f49afffb92c813daf07bdd04c3704c,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,268,2725.56,Róisín
0e47ba91090ab47e392015f6caba0b5c33ff4ee14db1e432e65900b00bcd3800,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,656,6671.52,Róisín
6ec429cb5d4463e4eb4b972ac70e5260d6714fa47dcbfd5b6a9265b8fbdb2f91,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,9596,97591.32,Ravi
dc01d3bf4e8cd62414eb8563806f5a6108ef8287be67f107da6750ba0f004650,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-20,12945,131650.65,Ravi
ca53c94a9a120bd27924af143daad20c902a3db42ad3f374be7e1e0f85d1c3cc,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-21,389,17590.58,Róisín
0e6a9e3e570ff0c6f853fb078e8c4a69670b329955fc3fa4b9586d7f075041f5,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-21,11025,112124.25,Zuri
af0a78b573f36aac0333ac60d9db0bc337af2149cc5175acc7bcc23cf199ad62,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-21,320,7996.8,Ravi
013d5cf07afc16d295f616c435070077b79abbd8166426b0d6e510c5f4a0c514,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-21,380,9496.2,Zuri
de9dca79f604bd1f3c095b53f3e846ccbd0f842e0b2037303d1b9d439c6d1276,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-21,288,50783.04,Zuri
75fcbfa3a043f944e2290210a4a81383630e9ec97a5a83f804693ebe3993cd52,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-21,235,14870.8,Zuri
30531ca610895028ec7374c235573d1c6c25334569eb9221f90a129963563ff4,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-21,415,4220.55,Zuri
391cf6f23bb4e97b61eac0a5a68c37a1103c6ebae77a00c3635e354e597893f9,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2024-06-22,195,4873.05,Ravi
fc0ce55902a38dc27d90d09f0c9c0b4eb55121310d7fddcce48b0e23c14145b4,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-24,603,27267.66,Leslie
13f898bccfb2490b92fa4b996466ea59abb4986da8b4ebd051bbd7b23ff2408e,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-24,12788,578273.36,Róisín
8f5ea07de90f28ecab1d1416a4fd746e9aa9dc14563f7f2d45fd7e9d9643f5cf,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-24,11052,499771.44,Ravi
bc1335ccc7e84ae662b13e77c88baccc0765016513e925cc74d0a3b45f491ad9,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-24,505,5135.85,Leslie
cbb66ddcb09cfc65d1e53ddb10162f363d31971c2f02e55e1116b89021ecdcd0,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-25,9147,413627.34,Róisín
2eda7795f177467440bb0716fbe0db31844923cfbb01562b4098708ab783da9b,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-25,357,3630.69,Róisín
5f600ebac8836b7991998cbd2742ce0ef564897ae084e42a43a29fe35983bfee,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-25,11211,506961.42,Róisín
4ee34b6e41140f8d01d421f4e84aeae51007e47604aaac720fed8e0983fb80d8,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-25,421,4281.57,Ravi
3b1b0073c78a58170e2c716a6c1504eb5611cc5f31315757102279a2c1cebf92,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-25,8595,87411.15,Leslie
8683608c0c518ba07e92d4a48159d86c664af4319b7c24a2effeba36e8024cf7,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-26,9714,614701.92,Róisín
2dc0ab7f408d9d564f1a5268df5ebcb16853d13d8f65dd7dfba023ad9c922fa9,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-26,815,51573.2,Ravi
e37e5781b6e8a8a7532c056a1e96d375690304a3a25fa7bcab5ee3d6252165ec,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-26,590,6000.3,Ravi
3091024ff82371a0ace9d7b58b990267d66d58d8193a972bf9e962afb2b8bf4f,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-26,449,20303.78,Ravi
02f37c61d4de0b24a451fd6f2cc3a928a3eb7090f84957a4b3d2bfe9f466a2b8,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-26,12277,555165.94,Róisín
868e9edb67ef21add0ac719e20c8f86fc98f284fe0de9f1102df392fea90b37d,57c77ecca6c4fef52b17cf2d79ed696804058eb1a8a845bc64190cd268cbdd6a,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-26,450,20349.0,Róisín
7d24c680ca3348d528274fecbe4c4be3f6d2e7fdecce2e9f05ecf5476183618e,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-26,10109,639697.52,Ravi
ea7978af50580224a903dd14c41fdda55dff93cf9f61e21d44d64b17b679c652,57c77ecca6c4fef52b17cf2d79ed696804058eb1a8a845bc64190cd268cbdd6a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2024-06-26,8538,540284.64,Róisín
785dc580b4b44a3fc2920c6bf5f451e8e4ec74e33305cec9fbb934b3b3c56cb1,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-27,443,4505.31,Ravi
6d34ecabd5bac4464b842e13ae57397b4fbbfb0d314b969e3b27071520ca783d,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2024-06-27,12,2115.96,Róisín
22db26ceb1a1bff0b5bde01189bd9eb8535d8cfce98bb82fcb367f9246baf2ce,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-27,53,2396.66,Ravi
b2aa2cb3cd9109ff7bd65c145d67a8773afb40e9e10e5713907a95608eb979d9,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-27,499,22564.78,Ravi
042769a2c5abe3798972cb09308dfa7f0e953c779740df6bd6821c67e0bc9c31,875e24171cdfb50e0c8ef61823fe2980a334e41afdde8a1402d669999f123be3,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-27,115,1169.55,Zuri
7685beedab3ebdc7e8432c45cc2595eaca90c356473996a6bc36852f412efb1b,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-27,536,5451.12,Róisín
4603f8fe8f6a77af4e1c502284b7f8ff7af625d33d982f3e8fcb30a6201a60af,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2024-06-27,10144,458711.68,Zuri
e65699d13492705cc52d9194402fbca1af88d578296886e1513a7806583a7b37,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2024-06-27,405,4118.85,Zuri
